Service,Public Law Title,FY,deflator.type,Amount,source.table,data.notes
Navy,Revolving and Management Funds,2005,Constant,2848e6,tbl.6-20,All enacted war and supplemental funding is included
Navy,"Trust, Receipts, and Other",2005,Constant,115e6,tbl.6-20,All enacted war and supplemental funding is included
Navy,Military Personnel,2005,Current,38648e6,tbl.6-20,All enacted war and supplemental funding is included
Navy,Operation and Maintenance,2005,Current,39477e6,tbl.6-20,All enacted war and supplemental funding is included
Navy,Procurement,2005,Current,32196e6,tbl.6-20,All enacted war and supplemental funding is included
Navy,RDT&E,2005,Current,169e8,tbl.6-20,All enacted war and supplemental funding is included
Navy,Military Construction,2005,Current,1369e6,tbl.6-20,All enacted war and supplemental funding is included
Navy,Family Housing,2005,Current,712e6,tbl.6-20,All enacted war and supplemental funding is included
Navy,Revolving and Management Funds,2005,Current,2271e6,tbl.6-20,All enacted war and supplemental funding is included
Navy,"Trust, Receipts, and Other",2005,Current,92e6,tbl.6-20,All enacted war and supplemental funding is included
Navy,Military Personnel,2006,Constant,51615e6,tbl.6-20,All enacted war and supplemental funding is included
Navy,Operation and Maintenance,2006,Constant,53113e6,tbl.6-20,All enacted war and supplemental funding is included
Navy,Procurement,2006,Constant,44851e6,tbl.6-20,All enacted war and supplemental funding is included
Navy,RDT&E,2006,Constant,23062e6,tbl.6-20,All enacted war and supplemental funding is included
Navy,Military Construction,2006,Constant,22e8,tbl.6-20,All enacted war and supplemental funding is included
Navy,Family Housing,2006,Constant,1002e6,tbl.6-20,All enacted war and supplemental funding is included
Navy,Revolving and Management Funds,2006,Constant,1473e6,tbl.6-20,All enacted war and supplemental funding is included
Navy,"Trust, Receipts, and Other",2006,Constant,-203e6,tbl.6-20,All enacted war and supplemental funding is included
Navy,Military Personnel,2006,Current,40189e6,tbl.6-20,All enacted war and supplemental funding is included
Navy,Operation and Maintenance,2006,Current,4413e7,tbl.6-20,All enacted war and supplemental funding is included
Navy,Procurement,2006,Current,36837e6,tbl.6-20,All enacted war and supplemental funding is included
Navy,RDT&E,2006,Current,18973e6,tbl.6-20,All enacted war and supplemental funding is included
Navy,Military Construction,2006,Current,1808e6,tbl.6-20,All enacted war and supplemental funding is included
Navy,Family Housing,2006,Current,823e6,tbl.6-20,All enacted war and supplemental funding is included
Navy,Revolving and Management Funds,2006,Current,1208e6,tbl.6-20,All enacted war and supplemental funding is included
Navy,"Trust, Receipts, and Other",2006,Current,-166e6,tbl.6-20,All enacted war and supplemental funding is included
Navy,Military Personnel,2007,Constant,51053e6,tbl.6-20,All enacted war and supplemental funding is included
Navy,Operation and Maintenance,2007,Constant,5498e7,tbl.6-20,All enacted war and supplemental funding is included
Navy,Procurement,2007,Constant,47894e6,tbl.6-20,All enacted war and supplemental funding is included
Navy,RDT&E,2007,Constant,23333e6,tbl.6-20,All enacted war and supplemental funding is included
Navy,Military Construction,2007,Constant,271e7,tbl.6-20,All enacted war and supplemental funding is included
Navy,Family Housing,2007,Constant,759e6,tbl.6-20,All enacted war and supplemental funding is included
Navy,Revolving and Management Funds,2007,Constant,439e6,tbl.6-20,All enacted war and supplemental funding is included
Navy,"Trust, Receipts, and Other",2007,Constant,-269e6,tbl.6-20,All enacted war and supplemental funding is included
Navy,Military Personnel,2007,Current,40836e6,tbl.6-20,All enacted war and supplemental funding is included
Navy,Operation and Maintenance,2007,Current,46644e6,tbl.6-20,All enacted war and supplemental funding is included
Navy,Procurement,2007,Current,40096e6,tbl.6-20,All enacted war and supplemental funding is included
Navy,RDT&E,2007,Current,19637e6,tbl.6-20,All enacted war and supplemental funding is included
Navy,Military Construction,2007,Current,2265e6,tbl.6-20,All enacted war and supplemental funding is included
Navy,Family Housing,2007,Current,637e6,tbl.6-20,All enacted war and supplemental funding is included
Navy,Revolving and Management Funds,2007,Current,366e6,tbl.6-20,All enacted war and supplemental funding is included
Navy,"Trust, Receipts, and Other",2007,Current,-226e6,tbl.6-20,All enacted war and supplemental funding is included
Navy,Military Personnel,2008,Constant,51601e6,tbl.6-20,All enacted war and supplemental funding is included
Navy,Operation and Maintenance,2008,Constant,577e8,tbl.6-20,All enacted war and supplemental funding is included
Navy,Procurement,2008,Constant,55732e6,tbl.6-20,All enacted war and supplemental funding is included
Navy,RDT&E,2008,Constant,21402e6,tbl.6-20,All enacted war and supplemental funding is included
Navy,Military Construction,2008,Constant,3976e6,tbl.6-20,All enacted war and supplemental funding is included
Navy,Family Housing,2008,Constant,792e6,tbl.6-20,All enacted war and supplemental funding is included
Navy,Revolving and Management Funds,2008,Constant,2336e6,tbl.6-20,All enacted war and supplemental funding is included
Navy,"Trust, Receipts, and Other",2008,Constant,14e7,tbl.6-20,All enacted war and supplemental funding is included
Navy,Military Personnel,2008,Current,42664e6,tbl.6-20,All enacted war and supplemental funding is included
Navy,Operation and Maintenance,2008,Current,5072e7,tbl.6-20,All enacted war and supplemental funding is included
Navy,Procurement,2008,Current,47352e6,tbl.6-20,All enacted war and supplemental funding is included
Navy,RDT&E,2008,Current,18439e6,tbl.6-20,All enacted war and supplemental funding is included
Navy,Military Construction,2008,Current,3376e6,tbl.6-20,All enacted war and supplemental funding is included
Navy,Family Housing,2008,Current,676e6,tbl.6-20,All enacted war and supplemental funding is included
Navy,Revolving and Management Funds,2008,Current,1997e6,tbl.6-20,All enacted war and supplemental funding is included
Navy,"Trust, Receipts, and Other",2008,Current,12e7,tbl.6-20,All enacted war and supplemental funding is included
Navy,Military Personnel,2009,Constant,52543e6,tbl.6-20,All enacted war and supplemental funding is included
Navy,Operation and Maintenance,2009,Constant,59216e6,tbl.6-20,All enacted war and supplemental funding is included
Navy,Procurement,2009,Constant,48712e6,tbl.6-20,All enacted war and supplemental funding is included
Navy,RDT&E,2009,Constant,2264e7,tbl.6-20,All enacted war and supplemental funding is included
Navy,Military Construction,2009,Constant,5655e6,tbl.6-20,All enacted war and supplemental funding is included
Navy,Family Housing,2009,Constant,873e6,tbl.6-20,All enacted war and supplemental funding is included
Navy,Revolving and Management Funds,2009,Constant,2288e6,tbl.6-20,All enacted war and supplemental funding is included
Navy,"Trust, Receipts, and Other",2009,Constant,-34e7,tbl.6-20,All enacted war and supplemental funding is included
Navy,Military Personnel,2009,Current,44849e6,tbl.6-20,All enacted war and supplemental funding is included
Navy,Operation and Maintenance,2009,Current,52138e6,tbl.6-20,All enacted war and supplemental funding is included
Navy,Procurement,2009,Current,41976e6,tbl.6-20,All enacted war and supplemental funding is included
Navy,RDT&E,2009,Current,19803e6,tbl.6-20,All enacted war and supplemental funding is included
Navy,Military Construction,2009,Current,4883e6,tbl.6-20,All enacted war and supplemental funding is included
Navy,Family Housing,2009,Current,756e6,tbl.6-20,All enacted war and supplemental funding is included
Navy,Revolving and Management Funds,2009,Current,1982e6,tbl.6-20,All enacted war and supplemental funding is included
Navy,"Trust, Receipts, and Other",2009,Current,-297e6,tbl.6-20,All enacted war and supplemental funding is included
Navy,Military Personnel,2010,Constant,53302e6,tbl.6-20,All enacted war and supplemental funding is included
Navy,Operation and Maintenance,2010,Constant,61012e6,tbl.6-20,All enacted war and supplemental funding is included
Navy,Procurement,2010,Constant,54732e6,tbl.6-20,All enacted war and supplemental funding is included
Navy,RDT&E,2010,Constant,22388e6,tbl.6-20,All enacted war and supplemental funding is included
Navy,Military Construction,2010,Constant,4954e6,tbl.6-20,All enacted war and supplemental funding is included
Navy,Family Housing,2010,Constant,584e6,tbl.6-20,All enacted war and supplemental funding is included
Navy,Revolving and Management Funds,2010,Constant,548e6,tbl.6-20,All enacted war and supplemental funding is included
Navy,"Trust, Receipts, and Other",2010,Constant,-109e6,tbl.6-20,All enacted war and supplemental funding is included
Navy,Military Personnel,2010,Current,46715e6,tbl.6-20,All enacted war and supplemental funding is included
Navy,Operation and Maintenance,2010,Current,55157e6,tbl.6-20,All enacted war and supplemental funding is included
Navy,Procurement,2010,Current,4793e7,tbl.6-20,All enacted war and supplemental funding is included
Navy,RDT&E,2010,Current,19938e6,tbl.6-20,All enacted war and supplemental funding is included
Navy,Military Construction,2010,Current,4324e6,tbl.6-20,All enacted war and supplemental funding is included
Navy,Family Housing,2010,Current,515e6,tbl.6-20,All enacted war and supplemental funding is included
Navy,Revolving and Management Funds,2010,Current,505e6,tbl.6-20,All enacted war and supplemental funding is included
Navy,"Trust, Receipts, and Other",2010,Current,-96e6,tbl.6-20,All enacted war and supplemental funding is included
Navy,Military Personnel,2011,Constant,53139e6,tbl.6-20,All enacted war and supplemental funding is included
Navy,Operation and Maintenance,2011,Constant,63059e6,tbl.6-20,All enacted war and supplemental funding is included
Navy,Procurement,2011,Constant,52578e6,tbl.6-20,All enacted war and supplemental funding is included
Navy,RDT&E,2011,Constant,19795e6,tbl.6-20,All enacted war and supplemental funding is included
Navy,Military Construction,2011,Constant,4278e6,tbl.6-20,All enacted war and supplemental funding is included
Navy,Family Housing,2011,Constant,616e6,tbl.6-20,All enacted war and supplemental funding is included
Navy,Revolving and Management Funds,2011,Constant,1653e6,tbl.6-20,All enacted war and supplemental funding is included
Navy,"Trust, Receipts, and Other",2011,Constant,69e6,tbl.6-20,All enacted war and supplemental funding is included
Navy,Military Personnel,2011,Current,4736e7,tbl.6-20,All enacted war and supplemental funding is included
Navy,Operation and Maintenance,2011,Current,58542e6,tbl.6-20,All enacted war and supplemental funding is included
Navy,Procurement,2011,Current,46785e6,tbl.6-20,All enacted war and supplemental funding is included
Navy,RDT&E,2011,Current,17931e6,tbl.6-20,All enacted war and supplemental funding is included
Navy,Military Construction,2011,Current,3791e6,tbl.6-20,All enacted war and supplemental funding is included
Navy,Family Housing,2011,Current,552e6,tbl.6-20,All enacted war and supplemental funding is included
Navy,Revolving and Management Funds,2011,Current,1475e6,tbl.6-20,All enacted war and supplemental funding is included
Navy,"Trust, Receipts, and Other",2011,Current,61e6,tbl.6-20,All enacted war and supplemental funding is included
Navy,Military Personnel,2012,Constant,52578e6,tbl.6-20,All enacted war and supplemental funding is included
Navy,Operation and Maintenance,2012,Constant,61489e6,tbl.6-20,All enacted war and supplemental funding is included
Navy,Procurement,2012,Constant,50965e6,tbl.6-20,All enacted war and supplemental funding is included
Navy,RDT&E,2012,Constant,19233e6,tbl.6-20,All enacted war and supplemental funding is included
Navy,Military Construction,2012,Constant,2708e6,tbl.6-20,All enacted war and supplemental funding is included
Navy,Family Housing,2012,Constant,515e6,tbl.6-20,All enacted war and supplemental funding is included
Navy,Revolving and Management Funds,2012,Constant,1681e6,tbl.6-20,All enacted war and supplemental funding is included
Navy,"Trust, Receipts, and Other",2012,Constant,-221e6,tbl.6-20,All enacted war and supplemental funding is included
Navy,Military Personnel,2012,Current,47714e6,tbl.6-20,All enacted war and supplemental funding is included
Navy,Operation and Maintenance,2012,Current,5823e7,tbl.6-20,All enacted war and supplemental funding is included
Navy,Procurement,2012,Current,46037e6,tbl.6-20,All enacted war and supplemental funding is included
Navy,RDT&E,2012,Current,17658e6,tbl.6-20,All enacted war and supplemental funding is included
Navy,Military Construction,2012,Current,2433e6,tbl.6-20,All enacted war and supplemental funding is included
