source.table,budget.type,deflator.type,public.law.title,FY,amount
tbl.6.11.Outlays.by.Public.Law,Outlays,current,military.personnel,1999,69503000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,retired.pay.Defense,1999,0
tbl.6.11.Outlays.by.Public.Law,Outlays,current,OM,1999,96420000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,procurement,1999,48824000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,RDTE,1999,37362000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,MILCON,1999,5519000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,family.housing,1999,3692000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,revolving.and.management.funds,1999,884000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,trust.receipts.and.other,1999,-826000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,OCO.placeholder,1999,261379000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,military.personnel,1999,0
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,retired.pay.Defense,1999,168538000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,OM,1999,72630000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,procurement,1999,56399000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,RDTE,1999,8307000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,MILCON,1999,5539000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,family.housing,1999,1316000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,revolving.and.management.funds,1999,-1229000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,trust.receipts.and.other,1999,440489000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,OCO.placeholder,1999,0
tbl.6.11.Outlays.by.Public.Law,Outlays,current,military.personnel,2000,75950000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,retired.pay.Defense,2000,0
tbl.6.11.Outlays.by.Public.Law,Outlays,current,OM,2000,105871000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,procurement,2000,51697000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,RDTE,2000,37609000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,MILCON,2000,5111000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,family.housing,2000,3417000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,revolving.and.management.funds,2000,3196000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,trust.receipts.and.other,2000,-1617000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,OCO.placeholder,2000,281234000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,military.personnel,2000,0
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,retired.pay.Defense,2000,179965000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,OM,2000,75841000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,procurement,2000,55794000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,RDTE,2000,7581000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,MILCON,2000,5064000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,family.housing,2000,4688000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,revolving.and.management.funds,2000,-2372000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,trust.receipts.and.other,2000,459695000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,OCO.placeholder,2000,0
tbl.6.11.Outlays.by.Public.Law,Outlays,current,military.personnel,2001,73977000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,retired.pay.Defense,2001,0
tbl.6.11.Outlays.by.Public.Law,Outlays,current,OM,2001,112019000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,procurement,2001,54991000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,RDTE,2001,40462000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,MILCON,2001,4978000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,family.housing,2001,3516000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,revolving.and.management.funds,2001,2097000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,trust.receipts.and.other,2001,-1059000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,OCO.placeholder,2001,290980000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,military.personnel,2001,0
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,retired.pay.Defense,2001,183372000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,OM,2001,79170000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,procurement,2001,58771000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,RDTE,2001,7242000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,MILCON,2001,5099000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,family.housing,2001,3019000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,revolving.and.management.funds,2001,-1525000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,trust.receipts.and.other,2001,461916000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,OCO.placeholder,2001,0
tbl.6.11.Outlays.by.Public.Law,Outlays,current,military.personnel,2002,86802000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,retired.pay.Defense,2002,0
tbl.6.11.Outlays.by.Public.Law,Outlays,current,OM,2002,130165000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,procurement,2002,62511000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,RDTE,2002,44388000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,MILCON,2002,5057000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,family.housing,2002,3738000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,revolving.and.management.funds,2002,1219000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,trust.receipts.and.other,2002,-1763000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,OCO.placeholder,2002,332116000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,military.personnel,2002,0
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,retired.pay.Defense,2002,207498000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,OM,2002,89281000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,procurement,2002,63726000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,RDTE,2002,7269000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,MILCON,2002,5380000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,family.housing,2002,1741000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,revolving.and.management.funds,2002,-2519000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,trust.receipts.and.other,2002,511961000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,OCO.placeholder,2002,0
tbl.6.11.Outlays.by.Public.Law,Outlays,current,military.personnel,2003,106746000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,retired.pay.Defense,2003,0
tbl.6.11.Outlays.by.Public.Law,Outlays,current,OM,2003,151430000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,procurement,2003,67925000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,RDTE,2003,53102000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,MILCON,2003,5850000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,family.housing,2003,3782000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,revolving.and.management.funds,2003,-202000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,trust.receipts.and.other,2003,-1291000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,OCO.placeholder,2003,387340000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,military.personnel,2003,0
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,retired.pay.Defense,2003,234582000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,OM,2003,96054000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,procurement,2003,75291000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,RDTE,2003,8292000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,MILCON,2003,5406000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,family.housing,2003,-286000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,revolving.and.management.funds,2003,-1826000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,trust.receipts.and.other,2003,584175000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,OCO.placeholder,2003,0
tbl.6.11.Outlays.by.Public.Law,Outlays,current,military.personnel,2004,113576000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,retired.pay.Defense,2004,0
tbl.6.11.Outlays.by.Public.Law,Outlays,current,OM,2004,174049000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,procurement,2004,76217000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,RDTE,2004,60756000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,MILCON,2004,6310000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,family.housing,2004,3903000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,revolving.and.management.funds,2004,2341000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,trust.receipts.and.other,2004,-635000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,OCO.placeholder,2004,436517000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,military.personnel,2004,0
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,retired.pay.Defense,2004,258449000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,OM,2004,105667000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,procurement,2004,84305000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,RDTE,2004,8751000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,MILCON,2004,5457000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,family.housing,2004,3245000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,revolving.and.management.funds,2004,-880000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,trust.receipts.and.other,2004,637523000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,OCO.placeholder,2004,0
tbl.6.11.Outlays.by.Public.Law,Outlays,current,military.personnel,2005,127463000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,retired.pay.Defense,2005,0
tbl.6.11.Outlays.by.Public.Law,Outlays,current,OM,2005,188120000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,procurement,2005,82294000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,RDTE,2005,65691000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,MILCON,2005,5331000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,family.housing,2005,3719000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,revolving.and.management.funds,2005,2788000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,trust.receipts.and.other,2005,-1251000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,OCO.placeholder,2005,474154000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,military.personnel,2005,0
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,retired.pay.Defense,2005,264157000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,OM,2005,110984000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,procurement,2005,88591000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,RDTE,2005,7187000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,MILCON,2005,5018000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,family.housing,2005,3759000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,revolving.and.management.funds,2005,-1687000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,trust.receipts.and.other,2005,664400000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,OCO.placeholder,2005,0
tbl.6.11.Outlays.by.Public.Law,Outlays,current,military.personnel,2006,127542000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,retired.pay.Defense,2006,0
tbl.6.11.Outlays.by.Public.Law,Outlays,current,OM,2006,203787000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,procurement,2006,89758000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,RDTE,2006,68628000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,MILCON,2006,6245000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,family.housing,2006,3717000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,revolving.and.management.funds,2006,2230000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,trust.receipts.and.other,2006,-2629000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,OCO.placeholder,2006,499277000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,military.personnel,2006,0
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,retired.pay.Defense,2006,275014000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,OM,2006,117410000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,procurement,2006,89752000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,RDTE,2006,8166000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,MILCON,2006,4861000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,family.housing,2006,2917000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,revolving.and.management.funds,2006,-3415000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,trust.receipts.and.other,2006,675620000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,OCO.placeholder,2006,0
tbl.6.11.Outlays.by.Public.Law,Outlays,current,military.personnel,2007,128827000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,retired.pay.Defense,2007,0
tbl.6.11.Outlays.by.Public.Law,Outlays,current,OM,2007,216617000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,procurement,2007,99647000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,RDTE,2007,73136000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,MILCON,2007,7892000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,family.housing,2007,3471000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,revolving.and.management.funds,2007,1370000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,trust.receipts.and.other,2007,-1872000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,OCO.placeholder,2007,529089000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,military.personnel,2007,0
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,retired.pay.Defense,2007,284074000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,OM,2007,126919000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,procurement,2007,93166000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,RDTE,2007,10054000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,MILCON,2007,4421000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,family.housing,2007,1745000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,revolving.and.management.funds,2007,-2384000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,trust.receipts.and.other,2007,696180000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,OCO.placeholder,2007,0
tbl.6.11.Outlays.by.Public.Law,Outlays,current,military.personnel,2008,138941000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,retired.pay.Defense,2008,0
tbl.6.11.Outlays.by.Public.Law,Outlays,current,OM,2008,244831000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,procurement,2008,117395000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,RDTE,2008,75119000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,MILCON,2008,11564000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,family.housing,2008,3590000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,revolving.and.management.funds,2008,4801000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,trust.receipts.and.other,2008,-1643000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,OCO.placeholder,2008,594599000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,military.personnel,2008,0
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,retired.pay.Defense,2008,308816000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,OM,2008,146020000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,procurement,2008,93322000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,RDTE,2008,14375000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,MILCON,2008,4448000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,family.housing,2008,5972000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,revolving.and.management.funds,2008,-2043000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,trust.receipts.and.other,2008,756478000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,OCO.placeholder,2008,0
tbl.6.11.Outlays.by.Public.Law,Outlays,current,military.personnel,2009,147340000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,retired.pay.Defense,2009,0
tbl.6.11.Outlays.by.Public.Law,Outlays,current,OM,2009,259228000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,procurement,2009,130119000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,RDTE,2009,79030000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,MILCON,2009,16624000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,family.housing,2009,2719000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,revolving.and.management.funds,2009,2642000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,trust.receipts.and.other,2009,-1366000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,OCO.placeholder,2009,636337000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,military.personnel,2009,0
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,retired.pay.Defense,2009,323520000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,OM,2009,159454000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,procurement,2009,96574000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,RDTE,2009,20334000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,MILCON,2009,3329000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,family.housing,2009,3238000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,revolving.and.management.funds,2009,-1674000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,trust.receipts.and.other,2009,795133000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,OCO.placeholder,2009,0
tbl.6.11.Outlays.by.Public.Law,Outlays,current,military.personnel,2010,155692000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,retired.pay.Defense,2010,0
tbl.6.11.Outlays.by.Public.Law,Outlays,current,OM,2010,275989000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,procurement,2010,133601000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,RDTE,2010,76991000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,MILCON,2010,21168000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,family.housing,2010,3172000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,revolving.and.management.funds,2010,2396000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,trust.receipts.and.other,2010,-2270000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,OCO.placeholder,2010,666739000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,military.personnel,2010,0
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,retired.pay.Defense,2010,336272000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,OM,2010,162423000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,procurement,2010,93254000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,RDTE,2010,25728000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,MILCON,2010,3845000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,family.housing,2010,2847000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,revolving.and.management.funds,2010,-2760000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,trust.receipts.and.other,2010,817324000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,OCO.placeholder,2010,0
tbl.6.11.Outlays.by.Public.Law,Outlays,current,military.personnel,2011,161608000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,retired.pay.Defense,2011,0
tbl.6.11.Outlays.by.Public.Law,Outlays,current,OM,2011,291037000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,procurement,2011,128006000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,RDTE,2011,74871000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,MILCON,2011,19918000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,family.housing,2011,3330000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,revolving.and.management.funds,2011,1264000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,trust.receipts.and.other,2011,-2070000000
tbl.6.11.Outlays.by.Public.Law,Outlays,current,OCO.placeholder,2011,677964000000
tbl.6.11.Outlays.by.Public.Law,Outlays,constant,military.personnel,2011,0
