Military.Department,FY,Account,Public.Law.Title,Amount,account.categories,Source_Data
Defense-Wide,2013,Hurricane Sandy,Military.Construction,0,natural.disaster.or.viral,"FY22 Green Book, tbl 2.1"
Defense-Wide,2014,Base,Military.Construction,3631000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Defense-Wide,2014,Overseas Contingency Ops,Military.Construction,0,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Defense-Wide,2014,Iron Dome,Military.Construction,0,other,"FY22 Green Book, tbl 2.1"
Defense-Wide,2015,Base,Military.Construction,2166000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Defense-Wide,2015,Overseas Contingency Ops,Military.Construction,51000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Defense-Wide,2015,Ebola Relief,Military.Construction,0,natural.disaster.or.viral,"FY22 Green Book, tbl 2.1"
Defense-Wide,2016,Base,Military.Construction,2244000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Defense-Wide,2016,Overseas Contingency Ops,Military.Construction,0,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Defense-Wide,2010,Base,Family..Housing,491000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Defense-Wide,2010,Overseas Contingency Ops,Family..Housing,0,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Defense-Wide,2010,Haiti Earthquake,Family..Housing,0,natural.disaster.or.viral,"FY22 Green Book, tbl 2.1"
Defense-Wide,2011,Base,Family..Housing,68000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Defense-Wide,2011,Overseas Contingency Ops,Family..Housing,0,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Defense-Wide,2012,Base,Family..Housing,54000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Defense-Wide,2012,Overseas Contingency Ops,Family..Housing,0,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Defense-Wide,2013,Base,Family..Housing,41000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Defense-Wide,2013,Overseas Contingency Ops,Family..Housing,0,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Defense-Wide,2013,Hurricane Sandy,Family..Housing,0,natural.disaster.or.viral,"FY22 Green Book, tbl 2.1"
Defense-Wide,2014,Base,Family..Housing,-42000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Defense-Wide,2014,Overseas Contingency Ops,Family..Housing,0,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Defense-Wide,2014,Iron Dome,Family..Housing,0,other,"FY22 Green Book, tbl 2.1"
Defense-Wide,2015,Base,Family..Housing,-1000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Defense-Wide,2015,Overseas Contingency Ops,Family..Housing,0,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Defense-Wide,2015,Ebola Relief,Family..Housing,0,natural.disaster.or.viral,"FY22 Green Book, tbl 2.1"
Defense-Wide,2016,Base,Family..Housing,-46000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Defense-Wide,2016,Overseas Contingency Ops,Family..Housing,0,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Defense-Wide,2010,Base,Revolving.Funds...Other,1348000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Defense-Wide,2010,Overseas Contingency Ops,Revolving.Funds...Other,469000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Defense-Wide,2010,Haiti Earthquake,Revolving.Funds...Other,0,natural.disaster.or.viral,"FY22 Green Book, tbl 2.1"
Defense-Wide,2011,Base,Revolving.Funds...Other,807000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Defense-Wide,2011,Overseas Contingency Ops,Revolving.Funds...Other,468000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Defense-Wide,2012,Base,Revolving.Funds...Other,1459000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Defense-Wide,2012,Overseas Contingency Ops,Revolving.Funds...Other,369000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Defense-Wide,2013,Base,Revolving.Funds...Other,1600000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Defense-Wide,2013,Overseas Contingency Ops,Revolving.Funds...Other,0,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Defense-Wide,2013,Hurricane Sandy,Revolving.Funds...Other,0,natural.disaster.or.viral,"FY22 Green Book, tbl 2.1"
Defense-Wide,2014,Base,Revolving.Funds...Other,1544000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Defense-Wide,2014,Overseas Contingency Ops,Revolving.Funds...Other,0,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Defense-Wide,2014,Iron Dome,Revolving.Funds...Other,0,other,"FY22 Green Book, tbl 2.1"
Defense-Wide,2015,Base,Revolving.Funds...Other,1435000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Defense-Wide,2015,Overseas Contingency Ops,Revolving.Funds...Other,0,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Defense-Wide,2015,Ebola Relief,Revolving.Funds...Other,0,natural.disaster.or.viral,"FY22 Green Book, tbl 2.1"
Defense-Wide,2016,Base,Revolving.Funds...Other,530000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Defense-Wide,2016,Overseas Contingency Ops,Revolving.Funds...Other,0,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Defense-Wide,2017,Base,Military.Personnel,0,base.discretionary,"FY22 Green Book, tbl 2.1"
Defense-Wide,2017,Overseas Contingency Ops,Military.Personnel,0,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Defense-Wide,2018,Base,Military.Personnel,0,base.discretionary,"FY22 Green Book, tbl 2.1"
Defense-Wide,2018,Overseas Contingency Ops,Military.Personnel,0,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Defense-Wide,2018,Missile Defeat,Military.Personnel,0,other,"FY22 Green Book, tbl 2.1"
Defense-Wide,2019,Base,Military.Personnel,0,base.discretionary,"FY22 Green Book, tbl 2.1"
Defense-Wide,2019,Overseas Contingency Ops,Military.Personnel,0,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Defense-Wide,2019,Disaster Relief/Border Security,Military.Personnel,0,natural.disaster.or.viral,"FY22 Green Book, tbl 2.1"
Defense-Wide,2020,Base,Military.Personnel,0,base.discretionary,"FY22 Green Book, tbl 2.1"
Defense-Wide,2020,Overseas Contingency Ops,Military.Personnel,0,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Defense-Wide,2020,Coronavirus and Hurricane Relief,Military.Personnel,0,natural.disaster.or.viral,"FY22 Green Book, tbl 2.1"
Defense-Wide,2021,Base,Military.Personnel,0,base.discretionary,"FY22 Green Book, tbl 2.1"
Defense-Wide,2021,Overseas Contingency Ops,Military.Personnel,0,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Defense-Wide,2022,Base,Military.Personnel,0,base.discretionary,"FY22 Green Book, tbl 2.1"
Defense-Wide,2022,Direct War,Military.Personnel,0,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Defense-Wide,2022,Enduring Cost,Military.Personnel,0,base.discretionary,"FY22 Green Book, tbl 2.1"
Defense-Wide,2017,Base,O.M,66333000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Defense-Wide,2017,Overseas Contingency Ops,O.M,9238000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Defense-Wide,2018,Base,O.M,69280000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Defense-Wide,2018,Overseas Contingency Ops,O.M,5822000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Defense-Wide,2018,Missile Defeat,O.M,27000000,other,"FY22 Green Book, tbl 2.1"
Defense-Wide,2019,Base,O.M,69933000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Defense-Wide,2019,Overseas Contingency Ops,O.M,7954000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Defense-Wide,2019,Disaster Relief/Border Security,O.M,0,natural.disaster.or.viral,"FY22 Green Book, tbl 2.1"
Defense-Wide,2020,Base,O.M,71418000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Defense-Wide,2020,Overseas Contingency Ops,O.M,9746000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Defense-Wide,2020,Coronavirus and Hurricane Relief,O.M,4108000000,natural.disaster.or.viral,"FY22 Green Book, tbl 2.1"
Defense-Wide,2021,Base,O.M,75422000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Defense-Wide,2021,Overseas Contingency Ops,O.M,6297000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Defense-Wide,2022,Base,O.M,76644000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Defense-Wide,2022,Direct War,O.M,1198000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Defense-Wide,2022,Enduring Cost,O.M,4461000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Defense-Wide,2017,Base,Procurement,5145000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Defense-Wide,2017,Overseas Contingency Ops,Procurement,1786000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Defense-Wide,2018,Base,Procurement,5580000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Defense-Wide,2018,Overseas Contingency Ops,Procurement,1885000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Defense-Wide,2018,Missile Defeat,Procurement,1242000000,other,"FY22 Green Book, tbl 2.1"
Defense-Wide,2019,Base,Procurement,8119000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Defense-Wide,2019,Overseas Contingency Ops,Procurement,680000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Defense-Wide,2019,Disaster Relief/Border Security,Procurement,0,natural.disaster.or.viral,"FY22 Green Book, tbl 2.1"
Defense-Wide,2020,Base,Procurement,5051000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Defense-Wide,2020,Overseas Contingency Ops,Procurement,483000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Defense-Wide,2020,Coronavirus and Hurricane Relief,Procurement,1002000000,natural.disaster.or.viral,"FY22 Green Book, tbl 2.1"
Defense-Wide,2021,Base,Procurement,6137000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Defense-Wide,2021,Overseas Contingency Ops,Procurement,1292000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Defense-Wide,2022,Base,Procurement,5647000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Defense-Wide,2022,Direct War,Procurement,82000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Defense-Wide,2022,Enduring Cost,Procurement,161000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Defense-Wide,2017,Base,RDT.E,19193000000,base.discretionary,"FY22 Green Book, tbl 2.1"
