Service,Public Law Title,FY,deflator.type,Amount,source.table,data.notes,source.file
Air.Force,Family Housing,1989,Current,921e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Revolving and Management Funds,1989,Current,187e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,"Trust, Receipts, and Other",1989,Current,-369e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Military Personnel,1990,Constant,47627e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Operation and Maintenance,1990,Constant,5203e7,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Procurement,1990,Constant,48561e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,RDT&E,1990,Constant,22239e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Military Construction,1990,Constant,2314e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Family Housing,1990,Constant,1437e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Revolving and Management Funds,1990,Constant,198e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,"Trust, Receipts, and Other",1990,Constant,-45e7,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Military Personnel,1990,Current,21777e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Operation and Maintenance,1990,Current,2516e7,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Procurement,1990,Current,30276e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,RDT&E,1990,Current,13507e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Military Construction,1990,Current,1453e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Family Housing,1990,Current,87e7,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Revolving and Management Funds,1990,Current,121e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,"Trust, Receipts, and Other",1990,Current,-274e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Military Personnel,1991,Constant,47262e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Operation and Maintenance,1991,Constant,52949e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Procurement,1991,Constant,37503e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,RDT&E,1991,Constant,19403e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Military Construction,1991,Constant,1737e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Family Housing,1991,Constant,1408e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Revolving and Management Funds,1991,Constant,2634e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,"Trust, Receipts, and Other",1991,Constant,-765e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Military Personnel,1991,Current,22755e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Operation and Maintenance,1991,Current,29061e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Procurement,1991,Current,24041e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,RDT&E,1991,Current,12207e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Military Construction,1991,Current,1117e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Family Housing,1991,Current,888e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Revolving and Management Funds,1991,Current,1672e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,"Trust, Receipts, and Other",1991,Current,-485e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Military Personnel,1992,Constant,43205e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Operation and Maintenance,1992,Constant,42697e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Procurement,1992,Constant,35436e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,RDT&E,1992,Constant,19931e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Military Construction,1992,Constant,183e7,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Family Housing,1992,Constant,1724e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Revolving and Management Funds,1992,Constant,0.0,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,"Trust, Receipts, and Other",1992,Constant,-438e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Military Personnel,1992,Current,21381e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Operation and Maintenance,1992,Current,22816e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Procurement,1992,Current,23249e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,RDT&E,1992,Current,12867e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Military Construction,1992,Current,12e8,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Family Housing,1992,Current,1112e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Revolving and Management Funds,1992,Current,0.0,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,"Trust, Receipts, and Other",1992,Current,-286e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Military Personnel,1993,Constant,38918e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Operation and Maintenance,1993,Constant,40093e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Procurement,1993,Constant,32571e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,RDT&E,1993,Constant,1967e7,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Military Construction,1993,Constant,1577e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Family Housing,1993,Constant,1837e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Revolving and Management Funds,1993,Constant,0.0,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,"Trust, Receipts, and Other",1993,Constant,-331e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Military Personnel,1993,Current,20141e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Operation and Maintenance,1993,Current,22179e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Procurement,1993,Current,21803e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,RDT&E,1993,Current,12979e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Military Construction,1993,Current,1053e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Family Housing,1993,Current,1212e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Revolving and Management Funds,1993,Current,0.0,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,"Trust, Receipts, and Other",1993,Current,-221e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Military Personnel,1994,Constant,34282e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Operation and Maintenance,1994,Constant,43211e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Procurement,1994,Constant,25989e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,RDT&E,1994,Constant,17914e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Military Construction,1994,Constant,2285e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Family Housing,1994,Constant,1374e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Revolving and Management Funds,1994,Constant,0.0,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,"Trust, Receipts, and Other",1994,Constant,-486e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Military Personnel,1994,Current,18168e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Operation and Maintenance,1994,Current,24525e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Procurement,1994,Current,17716e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,RDT&E,1994,Current,12021e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Military Construction,1994,Current,1554e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Family Housing,1994,Current,923e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Revolving and Management Funds,1994,Current,0.0,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,"Trust, Receipts, and Other",1994,Current,-332e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Military Personnel,1995,Constant,36111e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Operation and Maintenance,1995,Constant,42731e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Procurement,1995,Constant,23848e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,RDT&E,1995,Constant,17184e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Military Construction,1995,Constant,1181e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Family Housing,1995,Constant,162e7,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Revolving and Management Funds,1995,Constant,0.0,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,"Trust, Receipts, and Other",1995,Constant,-676e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Military Personnel,1995,Current,19602e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Operation and Maintenance,1995,Current,24561e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Procurement,1995,Current,16529e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,RDT&E,1995,Current,11787e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Military Construction,1995,Current,816e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Family Housing,1995,Current,1106e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Revolving and Management Funds,1995,Current,0.0,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,"Trust, Receipts, and Other",1995,Current,-47e7,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Military Personnel,1996,Constant,34784e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Operation and Maintenance,1996,Constant,39906e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,Procurement,1996,Constant,22128e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
Air.Force,RDT&E,1996,Constant,17774e6,6-21,All enacted war and supplemental funding is included,FY17 6-21_Air Force BA by Title.xlsx
