budget.type,service,source.table,deflator.type,public.law.title,FY,amount
outlays,usaf,6.18,current,RDT.E,2016,25244000000
outlays,usaf,6.18,current,MILCON,2016,1771000000
outlays,usaf,6.18,current,family.housing,2016,556000000
outlays,usaf,6.18,current,revolving.and.management,2016,64000000
outlays,usaf,6.18,constant,MILPERS,2016,38940000000
outlays,usaf,6.18,constant,O.M.,2016,62657000000
outlays,usaf,6.18,constant,Procurement,2016,50467000000
outlays,usaf,6.18,constant,RDT.E,2016,27861000000
outlays,usaf,6.18,constant,MILCON,2016,1955000000
outlays,usaf,6.18,constant,family.housing,2016,615000000
outlays,usaf,6.18,constant,revolving.and.management,2016,71000000
outlays,usaf,6.18,current,MILPERS,2017,35259000000
outlays,usaf,6.18,current,O.M.,2017,58576000000
outlays,usaf,6.18,current,Procurement,2017,46536000000
outlays,usaf,6.18,current,RDT.E,2017,28382000000
outlays,usaf,6.18,current,MILCON,2017,2309000000
outlays,usaf,6.18,current,family.housing,2017,330000000
outlays,usaf,6.18,current,revolving.and.management,2017,66000000
outlays,usaf,6.18,constant,MILPERS,2017,38969000000
outlays,usaf,6.18,constant,O.M.,2017,64235000000
outlays,usaf,6.18,constant,Procurement,2017,50380000000
outlays,usaf,6.18,constant,RDT.E,2017,30726000000
outlays,usaf,6.18,constant,MILCON,2017,2498000000
outlays,usaf,6.18,constant,family.housing,2017,357000000
outlays,usaf,6.18,constant,revolving.and.management,2017,71000000
outlays,usaf,6.18,current,MILPERS,2018,36599000000
outlays,usaf,6.18,current,O.M.,2018,61017000000
outlays,usaf,6.18,current,Procurement,2018,51507000000
outlays,usaf,6.18,current,RDT.E,2018,38078000000
outlays,usaf,6.18,current,MILCON,2018,2669000000
outlays,usaf,6.18,current,family.housing,2018,422000000
outlays,usaf,6.18,current,revolving.and.management,2018,69000000
outlays,usaf,6.18,constant,MILPERS,2018,39568000000
outlays,usaf,6.18,constant,O.M.,2018,65143000000
outlays,usaf,6.18,constant,Procurement,2018,54640000000
outlays,usaf,6.18,constant,RDT.E,2018,40399000000
outlays,usaf,6.18,constant,MILCON,2018,2832000000
outlays,usaf,6.18,constant,family.housing,2018,448000000
outlays,usaf,6.18,constant,revolving.and.management,2018,73000000
outlays,usaf,6.18,current,MILPERS,2019,38307000000
outlays,usaf,6.18,current,O.M.,2019,61974000000
outlays,usaf,6.18,current,Procurement,2019,50457000000
outlays,usaf,6.18,current,RDT.E,2019,41419000000
outlays,usaf,6.18,current,MILCON,2019,3419000000
outlays,usaf,6.18,current,family.housing,2019,411000000
outlays,usaf,6.18,current,revolving.and.management,2019,78000000
outlays,usaf,6.18,constant,MILPERS,2019,40451000000
outlays,usaf,6.18,constant,O.M.,2019,64181000000
outlays,usaf,6.18,constant,Procurement,2019,52495000000
outlays,usaf,6.18,constant,RDT.E,2019,43102000000
outlays,usaf,6.18,constant,MILCON,2019,3557000000
outlays,usaf,6.18,constant,family.housing,2019,428000000
outlays,usaf,6.18,constant,revolving.and.management,2019,82000000
outlays,usaf,6.18,current,MILPERS,2020,40253000000
outlays,usaf,6.18,current,O.M.,2020,63802000000
outlays,usaf,6.18,current,Procurement,2020,51496000000
outlays,usaf,6.18,current,RDT.E,2020,45695000000
outlays,usaf,6.18,current,MILCON,2020,5401000000
outlays,usaf,6.18,current,family.housing,2020,430000000
outlays,usaf,6.18,current,revolving.and.management,2020,92000000
outlays,usaf,6.18,constant,MILPERS,2020,41359000000
outlays,usaf,6.18,constant,O.M.,2020,64648000000
outlays,usaf,6.18,constant,Procurement,2020,52526000000
outlays,usaf,6.18,constant,RDT.E,2020,46597000000
outlays,usaf,6.18,constant,MILCON,2020,5509000000
outlays,usaf,6.18,constant,family.housing,2020,438000000
outlays,usaf,6.18,constant,revolving.and.management,2020,94000000
outlays,usaf,6.18,current,MILPERS,2021,42809000000
outlays,usaf,6.18,current,O.M.,2021,65903000000
outlays,usaf,6.18,current,Procurement,2021,48993000000
outlays,usaf,6.18,current,RDT.E,2021,47725000000
outlays,usaf,6.18,current,MILCON,2021,1228000000
outlays,usaf,6.18,current,family.housing,2021,414000000
outlays,usaf,6.18,current,revolving.and.management,2021,96000000
outlays,usaf,6.18,constant,MILPERS,2021,42809000000
outlays,usaf,6.18,constant,O.M.,2021,65903000000
outlays,usaf,6.18,constant,Procurement,2021,48993000000
outlays,usaf,6.18,constant,RDT.E,2021,47725000000
outlays,usaf,6.18,constant,MILCON,2021,1228000000
outlays,usaf,6.18,constant,family.housing,2021,414000000
outlays,usaf,6.18,constant,revolving.and.management,2021,96000000
outlays,usaf,6.18,current,MILPERS,2022,44293000000
outlays,usaf,6.18,current,O.M.,2022,65552000000
outlays,usaf,6.18,current,Procurement,2022,50009000000
outlays,usaf,6.18,current,RDT.E,2022,47711000000
outlays,usaf,6.18,current,MILCON,2022,3441000000
outlays,usaf,6.18,current,family.housing,2022,474000000
outlays,usaf,6.18,current,revolving.and.management,2022,77000000
outlays,usaf,6.18,constant,MILPERS,2022,43192000000
outlays,usaf,6.18,constant,O.M.,2022,64382000000
outlays,usaf,6.18,constant,Procurement,2022,49028000000
outlays,usaf,6.18,constant,RDT.E,2022,46782000000
outlays,usaf,6.18,constant,MILCON,2022,3373000000
outlays,usaf,6.18,constant,family.housing,2022,465000000
outlays,usaf,6.18,constant,revolving.and.management,2022,76000000
outlays,usaf,6.18,current,MILPERS,2023,45645000000
outlays,usaf,6.18,current,O.M.,2023,64609000000
outlays,usaf,6.18,current,Procurement,2023,54835000000
outlays,usaf,6.18,current,RDT.E,2023,46842000000
outlays,usaf,6.18,current,MILCON,2023,2145000000
outlays,usaf,6.18,current,family.housing,2023,415000000
outlays,usaf,6.18,current,revolving.and.management,2023,80000000
outlays,usaf,6.18,constant,MILPERS,2023,43431000000
outlays,usaf,6.18,constant,O.M.,2023,62122000000
outlays,usaf,6.18,constant,Procurement,2023,52705000000
outlays,usaf,6.18,constant,RDT.E,2023,45026000000
outlays,usaf,6.18,constant,MILCON,2023,2061000000
outlays,usaf,6.18,constant,family.housing,2023,399000000
outlays,usaf,6.18,constant,revolving.and.management,2023,77000000
outlays,usaf,6.18,current,MILPERS,2024,47024000000
outlays,usaf,6.18,current,O.M.,2024,66853000000
outlays,usaf,6.18,current,Procurement,2024,56801000000
outlays,usaf,6.18,current,RDT.E,2024,46999000000
outlays,usaf,6.18,current,MILCON,2024,2118000000
outlays,usaf,6.18,current,family.housing,2024,432000000
outlays,usaf,6.18,current,revolving.and.management,2024,84000000
outlays,usaf,6.18,constant,MILPERS,2024,43659000000
outlays,usaf,6.18,constant,O.M.,2024,62998000000
outlays,usaf,6.18,constant,Procurement,2024,53525000000
outlays,usaf,6.18,constant,RDT.E,2024,44288000000
outlays,usaf,6.18,constant,MILCON,2024,1996000000
outlays,usaf,6.18,constant,family.housing,2024,407000000
outlays,usaf,6.18,constant,revolving.and.management,2024,79000000
outlays,usaf,6.18,current,MILPERS,2025,48390000000
outlays,usaf,6.18,current,O.M.,2025,68531000000
outlays,usaf,6.18,current,Procurement,2025,59489000000
outlays,usaf,6.18,current,RDT.E,2025,45149000000
outlays,usaf,6.18,current,MILCON,2025,2392000000
outlays,usaf,6.18,current,family.housing,2025,441000000
outlays,usaf,6.18,current,revolving.and.management,2025,87000000
outlays,usaf,6.18,constant,MILPERS,2025,43839000000
outlays,usaf,6.18,constant,O.M.,2025,63314000000
outlays,usaf,6.18,constant,Procurement,2025,54958000000
outlays,usaf,6.18,constant,RDT.E,2025,41708000000
outlays,usaf,6.18,constant,MILCON,2025,2210000000
outlays,usaf,6.18,constant,family.housing,2025,408000000
outlays,usaf,6.18,constant,revolving.and.management,2025,80000000
