source.table,budget.type,deflator.type,military.dept,FY,amount
tbl.6.13.BA.by.Public.Law,Outlays,constant,OCO.place.holder,2011,0
tbl.6.13.BA.by.Public.Law,Outlays,current,army,2012,213604000000
tbl.6.13.BA.by.Public.Law,Outlays,current,navy,2012,167682000000
tbl.6.13.BA.by.Public.Law,Outlays,current,air.force,2012,159262000000
tbl.6.13.BA.by.Public.Law,Outlays,current,defense.wide,2012,110357000000
tbl.6.13.BA.by.Public.Law,Outlays,current,OCO.place.holder,2012,0
tbl.6.13.BA.by.Public.Law,Outlays,constant,army,2012,249167000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,navy,2012,194318000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,air.force,2012,184477000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,defense.wide,2012,131230000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,OCO.place.holder,2012,0
tbl.6.13.BA.by.Public.Law,Outlays,current,army,2013,190931000000
tbl.6.13.BA.by.Public.Law,Outlays,current,navy,2013,160158000000
tbl.6.13.BA.by.Public.Law,Outlays,current,air.force,2013,152740000000
tbl.6.13.BA.by.Public.Law,Outlays,current,defense.wide,2013,103964000000
tbl.6.13.BA.by.Public.Law,Outlays,current,OCO.place.holder,2013,0
tbl.6.13.BA.by.Public.Law,Outlays,constant,army,2013,219574000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,navy,2013,183126000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,air.force,2013,173326000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,defense.wide,2013,121617000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,OCO.place.holder,2013,0
tbl.6.13.BA.by.Public.Law,Outlays,current,army,2014,166190000000
tbl.6.13.BA.by.Public.Law,Outlays,current,navy,2014,160153000000
tbl.6.13.BA.by.Public.Law,Outlays,current,air.force,2014,147718000000
tbl.6.13.BA.by.Public.Law,Outlays,current,defense.wide,2014,103824000000
tbl.6.13.BA.by.Public.Law,Outlays,current,OCO.place.holder,2014,0
tbl.6.13.BA.by.Public.Law,Outlays,constant,army,2014,188655000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,navy,2014,180830000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,air.force,2014,165615000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,defense.wide,2014,119708000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,OCO.place.holder,2014,0
tbl.6.13.BA.by.Public.Law,Outlays,current,army,2015,155393000000
tbl.6.13.BA.by.Public.Law,Outlays,current,navy,2015,159546000000
tbl.6.13.BA.by.Public.Law,Outlays,current,air.force,2015,147169000000
tbl.6.13.BA.by.Public.Law,Outlays,current,defense.wide,2015,100394000000
tbl.6.13.BA.by.Public.Law,Outlays,current,OCO.place.holder,2015,0
tbl.6.13.BA.by.Public.Law,Outlays,constant,army,2015,174610000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,navy,2015,178283000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,air.force,2015,164221000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,defense.wide,2015,114277000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,OCO.place.holder,2015,0
tbl.6.13.BA.by.Public.Law,Outlays,current,army,2016,150093000000
tbl.6.13.BA.by.Public.Law,Outlays,current,navy,2016,161694000000
tbl.6.13.BA.by.Public.Law,Outlays,current,air.force,2016,150341000000
tbl.6.13.BA.by.Public.Law,Outlays,current,defense.wide,2016,103241000000
tbl.6.13.BA.by.Public.Law,Outlays,current,OCO.place.holder,2016,0
tbl.6.13.BA.by.Public.Law,Outlays,constant,army,2016,167120000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,navy,2016,180028000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,air.force,2016,167338000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,defense.wide,2016,115465000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,OCO.place.holder,2016,0
tbl.6.13.BA.by.Public.Law,Outlays,current,army,2017,148240000000
tbl.6.13.BA.by.Public.Law,Outlays,current,navy,2017,160047000000
tbl.6.13.BA.by.Public.Law,Outlays,current,air.force,2017,156315000000
tbl.6.13.BA.by.Public.Law,Outlays,current,defense.wide,2017,104291000000
tbl.6.13.BA.by.Public.Law,Outlays,current,OCO.place.holder,2017,0
tbl.6.13.BA.by.Public.Law,Outlays,constant,army,2017,162109000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,navy,2017,174926000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,air.force,2017,170946000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,defense.wide,2017,114176000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,OCO.place.holder,2017,0
tbl.6.13.BA.by.Public.Law,Outlays,current,army,2018,154865000000
tbl.6.13.BA.by.Public.Law,Outlays,current,navy,2018,167062000000
tbl.6.13.BA.by.Public.Law,Outlays,current,air.force,2018,168162000000
tbl.6.13.BA.by.Public.Law,Outlays,current,defense.wide,2018,110518000000
tbl.6.13.BA.by.Public.Law,Outlays,current,OCO.place.holder,2018,0
tbl.6.13.BA.by.Public.Law,Outlays,constant,army,2018,165652000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,navy,2018,178431000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,air.force,2018,179486000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,defense.wide,2018,118437000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,OCO.place.holder,2018,0
tbl.6.13.BA.by.Public.Law,Outlays,current,army,2019,166352000000
tbl.6.13.BA.by.Public.Law,Outlays,current,navy,2019,182090000000
tbl.6.13.BA.by.Public.Law,Outlays,current,air.force,2019,187110000000
tbl.6.13.BA.by.Public.Law,Outlays,current,defense.wide,2019,118423000000
tbl.6.13.BA.by.Public.Law,Outlays,current,OCO.place.holder,2019,0
tbl.6.13.BA.by.Public.Law,Outlays,constant,army,2019,174027000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,navy,2019,190005000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,air.force,2019,194979000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,defense.wide,2019,124375000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,OCO.place.holder,2019,0
tbl.6.13.BA.by.Public.Law,Outlays,current,army,2020,173538000000
tbl.6.13.BA.by.Public.Law,Outlays,current,navy,2020,193477000000
tbl.6.13.BA.by.Public.Law,Outlays,current,air.force,2020,196758000000
tbl.6.13.BA.by.Public.Law,Outlays,current,defense.wide,2020,125812000000
tbl.6.13.BA.by.Public.Law,Outlays,current,OCO.place.holder,2020,0
tbl.6.13.BA.by.Public.Law,Outlays,constant,army,2020,177346000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,navy,2020,197396000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,air.force,2020,200552000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,defense.wide,2020,128793000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,OCO.place.holder,2020,0
tbl.6.13.BA.by.Public.Law,Outlays,current,army,2021,187475000000
tbl.6.13.BA.by.Public.Law,Outlays,current,navy,2021,207786000000
tbl.6.13.BA.by.Public.Law,Outlays,current,air.force,2021,208860000000
tbl.6.13.BA.by.Public.Law,Outlays,current,defense.wide,2021,125208000000
tbl.6.13.BA.by.Public.Law,Outlays,current,OCO.place.holder,2021,0
tbl.6.13.BA.by.Public.Law,Outlays,constant,army,2021,187475000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,navy,2021,207786000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,air.force,2021,208860000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,defense.wide,2021,125208000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,OCO.place.holder,2021,0
tbl.6.13.BA.by.Public.Law,Outlays,current,army,2022,179742000000
tbl.6.13.BA.by.Public.Law,Outlays,current,navy,2022,212492000000
tbl.6.13.BA.by.Public.Law,Outlays,current,air.force,2022,210505000000
tbl.6.13.BA.by.Public.Law,Outlays,current,defense.wide,2022,129829000000
tbl.6.13.BA.by.Public.Law,Outlays,current,OCO.place.holder,2022,12005000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,army,2022,175915000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,navy,2022,208137000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,air.force,2022,206266000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,defense.wide,2022,126866000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,OCO.place.holder,2022,11752000000
tbl.6.13.BA.by.Public.Law,Outlays,current,army,2023,172143000000
tbl.6.13.BA.by.Public.Law,Outlays,current,navy,2023,214397000000
tbl.6.13.BA.by.Public.Law,Outlays,current,air.force,2023,211139000000
tbl.6.13.BA.by.Public.Law,Outlays,current,defense.wide,2023,132004000000
tbl.6.13.BA.by.Public.Law,Outlays,current,OCO.place.holder,2023,15999000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,army,2023,164794000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,navy,2023,205536000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,air.force,2023,202523000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,defense.wide,2023,125984000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,OCO.place.holder,2023,15323000000
tbl.6.13.BA.by.Public.Law,Outlays,current,army,2024,172367000000
tbl.6.13.BA.by.Public.Law,Outlays,current,navy,2024,218508000000
tbl.6.13.BA.by.Public.Law,Outlays,current,air.force,2024,213936000000
tbl.6.13.BA.by.Public.Law,Outlays,current,defense.wide,2024,134075000000
tbl.6.13.BA.by.Public.Law,Outlays,current,OCO.place.holder,2024,12998000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,army,2024,161413000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,navy,2024,205070000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,air.force,2024,200946000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,defense.wide,2024,124967000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,OCO.place.holder,2024,12181000000
tbl.6.13.BA.by.Public.Law,Outlays,current,army,2025,174801000000
tbl.6.13.BA.by.Public.Law,Outlays,current,navy,2025,220605000000
tbl.6.13.BA.by.Public.Law,Outlays,current,air.force,2025,218484000000
tbl.6.13.BA.by.Public.Law,Outlays,current,defense.wide,2025,136881000000
tbl.6.13.BA.by.Public.Law,Outlays,current,OCO.place.holder,2025,11701000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,army,2025,160131000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,navy,2025,202686000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,air.force,2025,200978000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,defense.wide,2025,124615000000
tbl.6.13.BA.by.Public.Law,Outlays,constant,OCO.place.holder,2025,10729000000
