budget.type,service,source.table,deflator.type,public.law.title,FY,amount
outlays,army,6.22,constant,MILCON,1980,2806000000
outlays,army,6.22,constant,family.housing,1980,0
outlays,army,6.22,constant,revolving.and.management,1980,-150000000
outlays,army,6.22,constant,trust.receipts.and.other,1980,-870000000
outlays,army,6.22,current,MILPERS,1981,13977000000
outlays,army,6.22,current,O.M.,1981,13204000000
outlays,army,6.22,current,Procurement,1981,6701000000
outlays,army,6.22,current,RDT.E,1981,2958000000
outlays,army,6.22,current,MILCON,1981,803000000
outlays,army,6.22,current,family.housing,1981,640000000
outlays,army,6.22,current,revolving.and.management,1981,136000000
outlays,army,6.22,current,trust.receipts.and.other,1981,-800000000
outlays,army,6.22,constant,MILPERS,1981,55934000000
outlays,army,6.22,constant,O.M.,1981,39155000000
outlays,army,6.22,constant,Procurement,1981,18388000000
outlays,army,6.22,constant,RDT.E,1981,7890000000
outlays,army,6.22,constant,MILCON,1981,2175000000
outlays,army,6.22,constant,family.housing,1981,1613000000
outlays,army,6.22,constant,revolving.and.management,1981,342000000
outlays,army,6.22,constant,trust.receipts.and.other,1981,-2015000000
outlays,army,6.22,current,MILPERS,1982,16457000000
outlays,army,6.22,current,O.M.,1982,15724000000
outlays,army,6.22,current,Procurement,1982,8386000000
outlays,army,6.22,current,RDT.E,1982,3230000000
outlays,army,6.22,current,MILCON,1982,878000000
outlays,army,6.22,current,family.housing,1982,785000000
outlays,army,6.22,current,revolving.and.management,1982,20000000
outlays,army,6.22,current,trust.receipts.and.other,1982,-199000000
outlays,army,6.22,constant,MILPERS,1982,56906000000
outlays,army,6.22,constant,O.M.,1982,43880000000
outlays,army,6.22,constant,Procurement,1982,20635000000
outlays,army,6.22,constant,RDT.E,1982,8087000000
outlays,army,6.22,constant,MILCON,1982,2275000000
outlays,army,6.22,constant,family.housing,1982,1839000000
outlays,army,6.22,constant,revolving.and.management,1982,47000000
outlays,army,6.22,constant,trust.receipts.and.other,1982,-465000000
outlays,army,6.22,current,MILPERS,1983,17439000000
outlays,army,6.22,current,O.M.,1983,17292000000
outlays,army,6.22,current,Procurement,1983,11442000000
outlays,army,6.22,current,RDT.E,1983,3658000000
outlays,army,6.22,current,MILCON,1983,954000000
outlays,army,6.22,current,family.housing,1983,874000000
outlays,army,6.22,current,revolving.and.management,1983,-21000000
outlays,army,6.22,current,trust.receipts.and.other,1983,-117000000
outlays,army,6.22,constant,MILPERS,1983,57229000000
outlays,army,6.22,constant,O.M.,1983,45941000000
outlays,army,6.22,constant,Procurement,1983,26377000000
outlays,army,6.22,constant,RDT.E,1983,8778000000
outlays,army,6.22,constant,MILCON,1983,2411000000
outlays,army,6.22,constant,family.housing,1983,2013000000
outlays,army,6.22,constant,revolving.and.management,1983,-47000000
outlays,army,6.22,constant,trust.receipts.and.other,1983,-264000000
outlays,army,6.22,current,MILPERS,1984,18327000000
outlays,army,6.22,current,O.M.,1984,18362000000
outlays,army,6.22,current,Procurement,1984,13577000000
outlays,army,6.22,current,RDT.E,1984,3812000000
outlays,army,6.22,current,MILCON,1984,963000000
outlays,army,6.22,current,family.housing,1984,1012000000
outlays,army,6.22,current,revolving.and.management,1984,-95000000
outlays,army,6.22,current,trust.receipts.and.other,1984,-303000000
outlays,army,6.22,constant,MILPERS,1984,57591000000
outlays,army,6.22,constant,O.M.,1984,47234000000
outlays,army,6.22,constant,Procurement,1984,29449000000
outlays,army,6.22,constant,RDT.E,1984,8827000000
outlays,army,6.22,constant,MILCON,1984,2356000000
outlays,army,6.22,constant,family.housing,1984,2267000000
outlays,army,6.22,constant,revolving.and.management,1984,-206000000
outlays,army,6.22,constant,trust.receipts.and.other,1984,-657000000
outlays,army,6.22,current,MILPERS,1985,26212000000
outlays,army,6.22,current,O.M.,1985,19452000000
outlays,army,6.22,current,Procurement,1985,15145000000
outlays,army,6.22,current,RDT.E,1985,3950000000
outlays,army,6.22,current,MILCON,1985,1133000000
outlays,army,6.22,current,family.housing,1985,1158000000
outlays,army,6.22,current,revolving.and.management,1985,-159000000
outlays,army,6.22,current,trust.receipts.and.other,1985,-183000000
outlays,army,6.22,constant,MILPERS,1985,73707000000
outlays,army,6.22,constant,O.M.,1985,48531000000
outlays,army,6.22,constant,Procurement,1985,31770000000
outlays,army,6.22,constant,RDT.E,1985,8916000000
outlays,army,6.22,constant,MILCON,1985,2640000000
outlays,army,6.22,constant,family.housing,1985,2501000000
outlays,army,6.22,constant,revolving.and.management,1985,-333000000
outlays,army,6.22,constant,trust.receipts.and.other,1985,-384000000
outlays,army,6.22,current,MILPERS,1986,27634000000
outlays,army,6.22,current,O.M.,1986,21040000000
outlays,army,6.22,current,Procurement,1986,15047000000
outlays,army,6.22,current,RDT.E,1986,3984000000
outlays,army,6.22,current,MILCON,1986,1519000000
outlays,army,6.22,current,family.housing,1986,1345000000
outlays,army,6.22,current,revolving.and.management,1986,817000000
outlays,army,6.22,current,trust.receipts.and.other,1986,-279000000
outlays,army,6.22,constant,MILPERS,1986,74676000000
outlays,army,6.22,constant,O.M.,1986,50762000000
outlays,army,6.22,constant,Procurement,1986,30705000000
outlays,army,6.22,constant,RDT.E,1986,8932000000
outlays,army,6.22,constant,MILCON,1986,3363000000
outlays,army,6.22,constant,family.housing,1986,2829000000
outlays,army,6.22,constant,revolving.and.management,1986,1667000000
outlays,army,6.22,constant,trust.receipts.and.other,1986,-569000000
outlays,army,6.22,current,MILPERS,1987,27273000000
outlays,army,6.22,current,O.M.,1987,22259000000
outlays,army,6.22,current,Procurement,1987,15886000000
outlays,army,6.22,current,RDT.E,1987,4721000000
outlays,army,6.22,current,MILCON,1987,1979000000
outlays,army,6.22,current,family.housing,1987,1445000000
outlays,army,6.22,current,revolving.and.management,1987,479000000
outlays,army,6.22,current,trust.receipts.and.other,1987,-187000000
outlays,army,6.22,constant,MILPERS,1987,73050000000
outlays,army,6.22,constant,O.M.,1987,51679000000
outlays,army,6.22,constant,Procurement,1987,31564000000
outlays,army,6.22,constant,RDT.E,1987,10136000000
outlays,army,6.22,constant,MILCON,1987,4160000000
outlays,army,6.22,constant,family.housing,1987,2950000000
outlays,army,6.22,constant,revolving.and.management,1987,952000000
outlays,army,6.22,constant,trust.receipts.and.other,1987,-371000000
outlays,army,6.22,current,MILPERS,1988,29196000000
outlays,army,6.22,current,O.M.,1988,24762000000
outlays,army,6.22,current,Procurement,1988,15690000000
outlays,army,6.22,current,RDT.E,1988,4624000000
outlays,army,6.22,current,MILCON,1988,1712000000
outlays,army,6.22,current,family.housing,1988,1524000000
outlays,army,6.22,current,revolving.and.management,1988,213000000
outlays,army,6.22,current,trust.receipts.and.other,1988,-294000000
outlays,army,6.22,constant,MILPERS,1988,74519000000
outlays,army,6.22,constant,O.M.,1988,54652000000
outlays,army,6.22,constant,Procurement,1988,30267000000
outlays,army,6.22,constant,RDT.E,1988,9594000000
outlays,army,6.22,constant,MILCON,1988,3461000000
outlays,army,6.22,constant,family.housing,1988,3020000000
outlays,army,6.22,constant,revolving.and.management,1988,410000000
outlays,army,6.22,constant,trust.receipts.and.other,1988,-566000000
outlays,army,6.22,current,MILPERS,1989,31019000000
outlays,army,6.22,current,O.M.,1989,25282000000
outlays,army,6.22,current,Procurement,1989,15983000000
outlays,army,6.22,current,RDT.E,1989,4966000000
outlays,army,6.22,current,MILCON,1989,1423000000
outlays,army,6.22,current,family.housing,1989,1573000000
outlays,army,6.22,current,revolving.and.management,1989,113000000
outlays,army,6.22,current,trust.receipts.and.other,1989,-239000000
outlays,army,6.22,constant,MILPERS,1989,75948000000
outlays,army,6.22,constant,O.M.,1989,53191000000
outlays,army,6.22,constant,Procurement,1989,29590000000
outlays,army,6.22,constant,RDT.E,1989,9824000000
outlays,army,6.22,constant,MILCON,1989,2783000000
outlays,army,6.22,constant,family.housing,1989,2991000000
outlays,army,6.22,constant,revolving.and.management,1989,209000000
outlays,army,6.22,constant,trust.receipts.and.other,1989,-442000000
outlays,army,6.22,current,MILPERS,1990,28973000000
outlays,army,6.22,current,O.M.,1990,26770000000
outlays,army,6.22,current,Procurement,1990,14659000000
outlays,army,6.22,current,RDT.E,1990,5513000000
outlays,army,6.22,current,MILCON,1990,1252000000
outlays,army,6.22,current,family.housing,1990,1734000000
outlays,army,6.22,current,revolving.and.management,1990,-357000000
outlays,army,6.22,current,trust.receipts.and.other,1990,-331000000
outlays,army,6.22,constant,MILPERS,1990,71297000000
outlays,army,6.22,constant,O.M.,1990,53823000000
outlays,army,6.22,constant,Procurement,1990,26069000000
outlays,army,6.22,constant,RDT.E,1990,10421000000
outlays,army,6.22,constant,MILCON,1990,2348000000
outlays,army,6.22,constant,family.housing,1990,3156000000
outlays,army,6.22,constant,revolving.and.management,1990,-634000000
outlays,army,6.22,constant,trust.receipts.and.other,1990,-588000000
outlays,army,6.22,current,MILPERS,1991,32489000000
outlays,army,6.22,current,O.M.,1991,35550000000
outlays,army,6.22,current,Procurement,1991,15008000000
outlays,army,6.22,current,RDT.E,1991,5559000000
outlays,army,6.22,current,MILCON,1991,878000000
outlays,army,6.22,current,family.housing,1991,1565000000
outlays,army,6.22,current,revolving.and.management,1991,-9000000
outlays,army,6.22,current,trust.receipts.and.other,1991,-386000000
outlays,army,6.22,constant,MILPERS,1991,74752000000
outlays,army,6.22,constant,O.M.,1991,66335000000
outlays,army,6.22,constant,Procurement,1991,25590000000
outlays,army,6.22,constant,RDT.E,1991,10107000000
outlays,army,6.22,constant,MILCON,1991,1610000000
outlays,army,6.22,constant,family.housing,1991,2721000000
outlays,army,6.22,constant,revolving.and.management,1991,-16000000
outlays,army,6.22,constant,trust.receipts.and.other,1991,-657000000
outlays,army,6.22,current,MILPERS,1992,31937000000
outlays,army,6.22,current,O.M.,1992,26397000000
outlays,army,6.22,current,Procurement,1992,13132000000
outlays,army,6.22,current,RDT.E,1992,5978000000
outlays,army,6.22,current,MILCON,1992,832000000
outlays,army,6.22,current,family.housing,1992,1550000000
outlays,army,6.22,current,revolving.and.management,1992,-91000000
outlays,army,6.22,current,trust.receipts.and.other,1992,-233000000
outlays,army,6.22,constant,MILPERS,1992,71715000000
outlays,army,6.22,constant,O.M.,1992,49724000000
outlays,army,6.22,constant,Procurement,1992,21739000000
outlays,army,6.22,constant,RDT.E,1992,10484000000
outlays,army,6.22,constant,MILCON,1992,1479000000
outlays,army,6.22,constant,family.housing,1992,2623000000
outlays,army,6.22,constant,revolving.and.management,1992,-150000000
outlays,army,6.22,constant,trust.receipts.and.other,1992,-386000000
outlays,army,6.22,current,MILPERS,1993,28476000000
outlays,army,6.22,current,O.M.,1993,23879000000
outlays,army,6.22,current,Procurement,1993,11622000000
outlays,army,6.22,current,RDT.E,1993,6218000000
outlays,army,6.22,current,MILCON,1993,1097000000
outlays,army,6.22,current,family.housing,1993,1354000000
outlays,army,6.22,current,revolving.and.management,1993,195000000
outlays,army,6.22,current,trust.receipts.and.other,1993,-257000000
outlays,army,6.22,constant,MILPERS,1993,61419000000
outlays,army,6.22,constant,O.M.,1993,43590000000
outlays,army,6.22,constant,Procurement,1993,18788000000
outlays,army,6.22,constant,RDT.E,1993,10586000000
outlays,army,6.22,constant,MILCON,1993,1866000000
outlays,army,6.22,constant,family.housing,1993,2247000000
outlays,army,6.22,constant,revolving.and.management,1993,315000000
outlays,army,6.22,constant,trust.receipts.and.other,1993,-415000000
outlays,army,6.22,current,MILPERS,1994,27991000000
outlays,army,6.22,current,O.M.,1994,21024000000
outlays,army,6.22,current,Procurement,1994,8495000000
outlays,army,6.22,current,RDT.E,1994,5746000000
outlays,army,6.22,current,MILCON,1994,958000000
outlays,army,6.22,current,family.housing,1994,1289000000
outlays,army,6.22,current,revolving.and.management,1994,76000000
outlays,army,6.22,current,trust.receipts.and.other,1994,-230000000
outlays,army,6.22,constant,MILPERS,1994,58374000000
outlays,army,6.22,constant,O.M.,1994,38077000000
outlays,army,6.22,constant,Procurement,1994,13463000000
outlays,army,6.22,constant,RDT.E,1994,9712000000
outlays,army,6.22,constant,MILCON,1994,1619000000
outlays,army,6.22,constant,family.housing,1994,2084000000
outlays,army,6.22,constant,revolving.and.management,1994,121000000
outlays,army,6.22,constant,trust.receipts.and.other,1994,-364000000
outlays,army,6.22,current,MILPERS,1995,26752000000
outlays,army,6.22,current,O.M.,1995,22450000000
outlays,army,6.22,current,Procurement,1995,7855000000
outlays,army,6.22,current,RDT.E,1995,5081000000
outlays,army,6.22,current,MILCON,1995,1002000000
outlays,army,6.22,current,family.housing,1995,1228000000
outlays,army,6.22,current,revolving.and.management,1995,36000000
outlays,army,6.22,current,trust.receipts.and.other,1995,-324000000
outlays,army,6.22,constant,MILPERS,1995,54830000000
outlays,army,6.22,constant,O.M.,1995,39617000000
outlays,army,6.22,constant,Procurement,1995,12218000000
outlays,army,6.22,constant,RDT.E,1995,8461000000
outlays,army,6.22,constant,MILCON,1995,1652000000
outlays,army,6.22,constant,family.housing,1995,1958000000
outlays,army,6.22,constant,revolving.and.management,1995,56000000
outlays,army,6.22,constant,trust.receipts.and.other,1995,-504000000
outlays,army,6.22,current,MILPERS,1996,24439000000
outlays,army,6.22,current,O.M.,1996,22466000000
outlays,army,6.22,current,Procurement,1996,7780000000
outlays,army,6.22,current,RDT.E,1996,4925000000
outlays,army,6.22,current,MILCON,1996,1079000000
outlays,army,6.22,current,family.housing,1996,1312000000
outlays,army,6.22,current,revolving.and.management,1996,96000000
outlays,army,6.22,current,trust.receipts.and.other,1996,-416000000
outlays,army,6.22,constant,MILPERS,1996,49715000000
outlays,army,6.22,constant,O.M.,1996,38663000000
outlays,army,6.22,constant,Procurement,1996,11863000000
outlays,army,6.22,constant,RDT.E,1996,8012000000
outlays,army,6.22,constant,MILCON,1996,1744000000
outlays,army,6.22,constant,family.housing,1996,2038000000
outlays,army,6.22,constant,revolving.and.management,1996,146000000
outlays,army,6.22,constant,trust.receipts.and.other,1996,-634000000
outlays,army,6.22,current,MILPERS,1997,25799000000
outlays,army,6.22,current,O.M.,1997,23067000000
outlays,army,6.22,current,Procurement,1997,8678000000
outlays,army,6.22,current,RDT.E,1997,4859000000
outlays,army,6.22,current,MILCON,1997,1340000000
outlays,army,6.22,current,family.housing,1997,1392000000
outlays,army,6.22,current,revolving.and.management,1997,202000000
outlays,army,6.22,current,trust.receipts.and.other,1997,-478000000
outlays,army,6.22,constant,MILPERS,1997,50353000000
outlays,army,6.22,constant,O.M.,1997,38578000000
outlays,army,6.22,constant,Procurement,1997,12999000000
outlays,army,6.22,constant,RDT.E,1997,7763000000
outlays,army,6.22,constant,MILCON,1997,2081000000
outlays,army,6.22,constant,family.housing,1997,2110000000
outlays,army,6.22,constant,revolving.and.management,1997,302000000
outlays,army,6.22,constant,trust.receipts.and.other,1997,-716000000
outlays,army,6.22,current,MILPERS,1998,25809000000
outlays,army,6.22,current,O.M.,1998,22498000000
outlays,army,6.22,current,Procurement,1998,8866000000
outlays,army,6.22,current,RDT.E,1998,4881000000
outlays,army,6.22,current,MILCON,1998,1426000000
outlays,army,6.22,current,family.housing,1998,1288000000
outlays,army,6.22,current,revolving.and.management,1998,-57000000
outlays,army,6.22,current,trust.receipts.and.other,1998,-125000000
outlays,army,6.22,constant,MILPERS,1998,48160000000
outlays,army,6.22,constant,O.M.,1998,36724000000
outlays,army,6.22,constant,Procurement,1998,13188000000
outlays,army,6.22,constant,RDT.E,1998,7617000000
outlays,army,6.22,constant,MILCON,1998,2193000000
outlays,army,6.22,constant,family.housing,1998,1937000000
outlays,army,6.22,constant,revolving.and.management,1998,-84000000
outlays,army,6.22,constant,trust.receipts.and.other,1998,-186000000
outlays,army,6.22,current,MILPERS,1999,26038000000
outlays,army,6.22,current,O.M.,1999,23711000000
outlays,army,6.22,current,Procurement,1999,9194000000
outlays,army,6.22,current,RDT.E,1999,5027000000
outlays,army,6.22,current,MILCON,1999,1017000000
outlays,army,6.22,current,family.housing,1999,1255000000
